"W22A1";"W22B1";"W22A6";"W22B9";"W22D1";"W22E38";"weight_2022"
2;8510;7;1;8;-7;233.715885343276
2;8304;12;1;7;4;263.333109329969
1;8212;9;2;6;1;203.542861368781
1;8212;9;1;7;2;168.217240800645
2;8215;5;1;8;1;140.799744167925
1;8212;3;2;6;1;177.32900801068
2;8229;2;1;8;1;241.805083565572
1;8601;3;1;8;1;218.194703695351
1;8231;3;1;2;1;425.359767079043
1;8201;3;1;5;3;493.203375647386
1;8227;7;1;8;1;392.821364668785
1;8207;12;2;5;1;182.632773051934
1;8244;5;2;5;1;250.986963547943
1;8215;2;1;8;4;130.226816060394
1;8406;5;2;6;1;214.167981263151
1;8248;6;1;4;1;405.665114168846
2;8232;8;1;6;1;274.668040000163
2;8255;2;1;7;4;413.688059213878
2;8229;2;2;8;1;211.368080039836
2;8506;13;2;2;2;256.066135744834
2;8230;3;2;8;3;180.284500232177
2;8511;6;1;7;-7;260.130677582054
1;8998;12;2;2;3;432.505510292572
2;8215;9;1;6;1;139.828711449526
2;8229;1;2;4;1;247.036443546558
2;8423;5;2;8;1;299.187762025929
2;8207;4;1;4;1;186.132616317856
1;8510;2;1;8;1;240.262010655601
1;8218;2;2;8;1;195.320379906156
2;8255;6;1;2;3;573.30621981617
1;8214;2;1;9;1;290.978788643544
2;8424;7;2;6;-7;249.935722576944
2;8439;5;2;8;1;201.022012559416
2;8515;2;1;7;-7;247.124143702951
2;8406;2;1;7;-7;258.480533605216
2;8218;12;2;6;2;193.939182497687
2;8265;3;1;5;1;177.173003993155
2;8239;12;1;6;4;358.406529872499
1;8439;5;1;7;1;225.644401527936
2;8256;7;1;2;4;459.366115752076
2;8256;5;2;3;-7;573.30621981617
2;8439;6;2;9;1;221.248092926738
2;8541;9;1;1;1;306.954199546824
2;8265;2;1;7;1;214.15061631047
2;8424;2;1;2;-7;259.9491730007
1;8236;13;2;3;3;191.499114211605
1;8255;8;1;5;2;549.913171453532
2;8406;10;2;2;-7;267.518314500503
2;8236;12;1;8;2;202.157018949102
1;8212;3;1;8;2;177.32900801068
1;8243;1;2;6;3;250.986963547943
2;8244;4;1;4;-7;169.833270801264
2;8506;9;1;2;-7;265.550066698347
2;8231;4;2;3;2;447.123969005506
1;8407;14;1;3;2;253.098699468953
1;8427;9;2;8;1;169.553250237412
1;8510;8;1;8;1;240.262010655601
2;8406;14;2;2;2;227.149559834886
2;8362;4;1;6;-7;283.941296488082
2;8424;10;1;2;2;247.591109794796
1;8229;3;1;4;1;289.949152557022
1;8510;12;1;8;1;220.685106083663
1;8229;6;1;6;1;232.744084709233
2;8230;6;2;8;1;201.022012559416
1;8352;6;1;6;1;174.097112819579
1;8510;4;1;8;1;317.113495545439
1;8239;2;1;7;1;405.665114168846
2;8510;4;1;5;-7;229.299742160917
2;8427;6;2;5;-7;169.833270801264
2;8207;12;1;8;2;171.814722754944
1;8406;5;1;7;1;337.34644072477
2;8218;10;1;9;2;200.865581872604
2;8534;13;2;5;3;230.570373311366
1;8231;1;2;4;-7;611.149090630809
1;8230;11;1;8;1;298.373194155132
2;8212;4;2;7;1;159.649741344398
1;8231;8;1;8;1;611.149090630809
2;8205;13;2;5;3;358.406529872499
1;8256;10;2;2;3;491.98858900786
2;8510;10;1;8;1;211.487472335084
1;8236;11;1;7;3;170.932219402241
1;8236;9;1;6;2;200.303671186851
1;8218;11;2;7;1;186.394448566359
2;8212;2;1;2;-7;189.025293751768
1;8510;2;1;8;1;251.533561772777
2;8236;10;2;9;1;242.451830158551
1;8533;11;2;5;3;395.978934931508
1;8438;3;2;8;1;392.821364668785
2;8510;3;1;7;-7;229.299742160917
1;8401;4;2;4;1;200.303671186851
2;8231;5;1;6;4;329.73523466794
1;8218;4;1;8;3;195.320379906156
1;8218;11;1;1;4;175.416030340939
1;8264;6;1;9;1;205.10302147363
2;8230;6;1;6;-7;252.882617239049
2;8359;4;1;7;-7;281.287639511558
1;8231;12;2;4;2;515.657045219744
2;8357;3;1;6;4;281.287639511558
2;8229;2;2;5;2;247.036443546558
1;8248;7;1;4;1;491.98858900786
2;8418;7;1;4;-7;250.554025393865
2;8218;6;1;5;-7;184.70398333113
2;8230;2;1;8;1;252.882617239049
2;8541;8;1;5;-7;256.066135744834
2;8218;6;1;5;-7;358.002450287437
2;8207;5;2;5;1;226.440599283011
2;8212;3;1;9;1;189.025293751768
1;8229;11;2;4;1;245.561874881626
2;8406;11;1;2;3;247.591109794796
2;8232;6;2;5;1;314.5624901483
1;8230;10;1;4;1;264.93748166311
1;8423;10;1;8;1;221.465801499641
2;8541;8;2;1;-7;353.615139838104
2;8234;3;1;7;1;196.621685554556
2;8541;8;1;2;-7;260.130677582054
1;8231;12;1;7;2;515.657045219744
1;8243;8;2;5;2;218.712007132344
2;8207;6;1;7;1;175.990775044127
1;8214;3;1;7;1;298.439783224148
2;8533;2;1;3;-7;283.356630937594
2;8215;2;1;6;1;139.828711449526
1;8231;12;2;2;1;425.359767079043
1;8424;2;2;5;4;249.86264480701
1;8424;3;2;7;2;214.167981263151
2;8218;7;2;6;2;151.867719627818
1;8230;3;2;4;1;298.373194155132
2;8406;2;1;7;-7;259.9491730007
2;8230;11;1;5;3;224.953204530775
2;8406;3;1;3;-7;227.149559834886
1;8438;5;1;5;-7;253.098699468953
1;8410;4;1;3;1;332.725256605253
2;8231;12;1;8;2;441.391610428513
2;8230;3;1;9;1;220.233906533626
1;8439;7;2;9;1;250.716001697707
2;8215;3;1;7;-7;172.407850001541
2;8998;13;1;3;-7;358.002450287437
1;8508;12;2;9;1;295.229864145137
2;8215;12;1;7;1;133.080221514703
1;8425;5;1;4;3;212.8454141854
1;8229;8;2;3;1;289.949152557022
1;8212;3;1;8;-7;179.752137312689
1;8336;4;1;7;-7;431.388151603593
2;8265;9;1;8;1;139.828711449526
1;8424;7;1;8;4;249.86264480701
1;8218;6;1;5;4;174.097112819579
2;8506;8;1;1;2;283.356630937594
2;8406;16;2;2;1;227.149559834886
2;8510;2;1;7;-7;203.173468508643
1;8439;8;1;7;3;195.871876326333
2;8264;10;1;8;1;250.554025393865
2;8229;8;1;4;1;247.036443546558
2;8439;7;2;7;2;221.248092926738
2;8266;5;1;4;-7;172.687611486999
1;8255;4;1;5;2;549.913171453532
1;8227;5;1;7;1;392.821364668785
2;8406;3;2;2;1;259.9491730007
2;8231;11;2;4;-7;481.518120467468
2;8407;5;1;8;-7;339.656238373795
1;8212;12;2;8;2;177.32900801068
1;8362;8;1;7;1;434.932042318782
2;8439;5;1;8;-7;227.614342884297
2;8231;15;2;3;3;589.226121098349
1;8230;5;2;9;2;320.413627529945
2;8215;5;2;7;1;172.407850001541
1;8231;5;2;4;4;611.149090630809
2;8327;6;2;7;-7;346.586555826741
2;8232;3;1;2;1;314.5624901483
2;8424;6;1;7;-7;247.591109794796
1;8243;8;1;5;1;317.916820494061
2;8439;9;1;8;-7;299.187762025929
2;8359;8;1;7;-7;270.869578788908
2;8264;10;1;6;-7;172.687611486999
2;8427;3;1;7;1;177.173003993155
2;8409;10;2;2;1;242.451830158551
1;8510;12;2;8;1;240.262010655601
2;8266;5;1;8;2;250.554025393865
2;8240;9;2;4;-7;283.723030329839
2;8510;9;1;8;1;203.173468508643
2;8207;10;2;5;1;226.440599283011
1;8510;6;1;8;1;252.12680130526
1;8236;3;2;6;2;231.119620600213
2;8252;8;1;6;1;459.366115752076
1;8236;11;1;8;1;191.499114211605
1;8542;4;1;3;2;368.317959167422
2;8432;7;2;8;1;375.97168524395
2;8236;11;1;7;-7;202.157018949102
1;8218;2;1;9;1;186.394448566359
1;8425;4;1;4;3;244.066361419228
1;8401;14;1;5;1;337.34644072477
1;8240;11;2;8;4;316.629707860482
1;8218;4;1;2;1;180.427916922109
2;8409;2;1;5;3;177.173003993155
1;8229;6;1;5;2;222.905868568143
2;8212;12;2;8;1;185.675847098231
1;8998;6;2;4;3;348.284851309436
1;8423;11;1;2;-7;225.644401527936
1;8231;11;2;2;2;611.149090630809
1;8240;5;2;4;1;194.418363302137
2;8230;2;1;9;2;205.91870260894
1;8236;4;2;3;1;191.499114211605
1;8510;5;1;8;1;240.262010655601
2;8207;12;1;4;3;172.465536098713
1;8510;3;1;8;1;251.533561772777
1;8236;4;1;1;2;192.599683833511
1;8230;8;1;8;1;424.625826775121
2;8418;7;2;5;3;199.396390761598
2;8409;10;2;2;1;210.580228071981
1;8215;11;1;8;1;132.594576352401
1;8999;9;1;2;-7;549.913171453532
1;8601;5;1;8;1;199.396390761598
1;8232;3;1;8;4;194.418363302137
2;8207;3;1;5;1;226.440599283011
1;8212;6;1;5;1;179.752137312689
1;8409;9;1;2;1;229.759022991205
2;8239;12;1;2;-7;313.204169830961
2;8215;9;2;8;1;140.799744167925
1;8439;11;1;6;1;221.465801499641
2;8229;5;2;8;4;191.254020810238
2;8439;6;1;8;1;221.248092926738
2;8406;6;1;7;-7;227.149559834886
2;8218;10;1;8;2;151.867719627818
2;8265;4;1;8;1;167.227133653418
2;8236;11;1;8;-7;242.451830158551
2;8418;3;1;5;2;241.361555920078
1;8439;12;1;8;1;225.644401527936
1;8529;12;1;8;1;332.200573085271
2;8248;8;2;8;-7;413.688059213878
1;8425;3;1;6;1;244.066361419228
2;8215;6;1;7;1;144.822594001294
2;8212;13;1;8;1;159.649741344398
1;8218;3;1;5;1;195.320379906156
1;8236;9;1;1;1;170.932219402241
2;8406;6;2;3;2;258.480533605216
2;8541;9;1;4;2;186.615486091473
1;8506;8;2;4;1;265.550066698347
2;8231;11;2;8;2;481.518120467468
1;8349;3;1;7;1;301.552882674356
2;8214;3;1;7;1;196.621685554556
2;8240;2;1;8;1;274.668040000163
2;8424;8;2;6;1;249.935722576944
2;8255;11;1;2;1;424.030260694224
1;8229;2;1;6;1;289.949152557022
2;8407;4;1;6;4;227.149559834886
1;8510;10;1;7;2;251.533561772777
1;8230;5;2;5;2;390.220246964624
1;8212;7;2;7;-7;325.219998881248
1;8229;9;1;9;1;245.561874881626
2;8212;4;1;8;2;185.675847098231
2;8542;4;1;7;3;203.580530281607
1;8510;11;1;9;1;252.12680130526
2;8236;11;2;8;1;224.618909943446
2;8230;7;1;8;1;207.649111874561
1;8239;5;1;2;3;549.913171453532
2;8424;9;1;3;-7;247.591109794796
2;8331;8;2;8;2;295.352021487136
1;8231;9;1;6;1;322.433830574186
2;8231;14;2;4;1;227.149559834886
1;8406;3;1;7;-7;319.607056524042
1;8256;14;1;1;-7;313.204169830961
1;8205;8;2;8;-7;358.406529872499
2;8214;4;2;8;-7;196.621685554556
1;8240;2;1;4;-7;317.916820494061
1;8218;7;1;4;1;240.775122695377
2;8229;9;1;8;2;165.003468934323
1;8231;12;1;3;2;515.657045219744
2;8510;11;1;7;-7;250.40987715351
2;8313;8;1;8;1;358.002450287437
1;8510;6;2;8;1;284.754975591823
1;8207;6;1;5;1;172.5801451351
1;8218;8;1;2;2;186.394448566359
2;8218;3;1;5;2;151.867719627818
2;8215;8;1;7;1;144.822594001294
2;8229;8;1;7;1;165.003468934323
1;8214;5;1;7;-7;237.093827783628
1;8601;1;1;5;1;257.073304361634
1;8218;11;2;3;2;174.097112819579
1;8501;8;2;2;2;395.978934931508
1;8506;6;1;3;3;395.978934931508
1;8212;9;1;8;1;222.995675625471
2;8423;3;2;6;1;291.645213403427
1;8510;4;2;7;2;284.754975591823
2;8406;6;1;9;1;258.480533605216
1;8265;5;1;7;3;264.510507478319
1;8230;4;2;7;1;390.220246964624
2;8508;1;1;8;-7;256.066135744834
1;8255;2;1;3;2;250.986963547943
1;8236;9;2;3;1;231.119620600213
2;8427;2;2;7;-7;213.819923888473
2;8506;9;1;3;-7;260.130677582054
1;8215;8;1;8;1;178.920321196019
2;8215;12;2;7;2;140.799744167925
2;8542;8;1;4;1;203.580530281607
2;8230;4;1;5;3;252.882617239049
1;8427;5;1;8;4;205.10302147363
2;8252;9;1;4;2;459.366115752076
1;8256;10;1;6;3;491.98858900786
2;8239;5;1;7;4;339.767837094731
2;8212;11;1;6;-7;185.675847098231
1;8212;11;2;8;1;203.542861368781
1;8357;9;1;7;-7;301.552882674356
2;8230;8;1;8;2;201.022012559416
1;8438;7;2;7;2;240.775122695377
1;8215;5;1;7;1;178.920321196019
1;8266;6;1;9;1;212.8454141854
2;8212;12;1;7;1;137.753116741036
2;8406;13;1;1;-7;262.531952627241
1;8562;12;1;9;1;141.864106006216
2;8207;9;2;6;-7;175.990775044127
2;8510;4;1;7;1;275.652808318178
1;8264;9;1;9;1;169.553250237412
2;8212;11;1;7;-7;137.753116741036
2;8264;6;1;8;1;250.554025393865
2;8231;12;1;2;1;589.226121098349
2;8545;13;1;1;-7;227.614342884297
2;8240;2;1;8;-7;314.5624901483
2;8205;3;1;8;3;424.030260694224
2;8231;2;1;8;1;447.123969005506
2;8534;12;2;7;-7;227.614342884297
2;8264;5;1;8;1;163.617151085662
2;8567;7;1;7;-7;247.124143702951
1;8207;3;1;8;1;257.073304361634
2;8401;9;1;6;-7;258.480533605216
2;8231;6;1;7;2;447.123969005506
2;8423;10;1;4;4;291.645213403427
2;8232;7;1;8;1;250.343850291035
1;8231;6;1;2;1;425.359767079043
2;8215;12;1;8;2;135.167754401208
1;8214;7;1;8;1;298.439783224148
2;8439;12;2;8;1;291.645213403427
2;8423;2;1;8;-7;241.361555920078
1;8541;8;1;3;4;310.768278047512
1;8236;11;2;8;1;213.063400240822
1;8227;5;1;7;1;290.978788643544
1;8206;5;1;7;1;320.413627529945
1;8218;5;1;5;2;153.785782990628
2;8427;11;1;8;1;167.227133653418
2;8231;12;2;1;1;441.391610428513
1;8362;9;1;4;2;434.932042318782
1;8218;6;1;2;4;180.427916922109
2;8401;7;1;3;2;258.480533605216
1;8231;1;1;4;4;422.815391273151
2;8510;7;1;7;1;232.881185752764
1;8506;8;2;1;2;368.317959167422
1;8510;2;1;7;1;252.12680130526
2;8265;11;1;7;3;163.617151085662
2;8207;2;1;4;-7;178.9736695364
1;8264;6;1;8;1;218.194703695351
2;8234;3;2;7;3;214.15061631047
2;8512;7;1;2;-7;353.615139838104
2;8230;11;2;8;1;207.649111874561
2;8409;10;1;4;-7;177.173003993155
2;8406;8;2;3;1;258.480533605216
2;8231;4;1;2;1;447.123969005506
2;8229;4;1;8;-7;203.441777038342
2;8218;1;2;4;1;181.748719597832
2;8255;3;1;1;2;459.366115752076
2;8510;9;1;6;1;191.254020810238
1;8240;3;2;8;3;317.916820494061
2;8508;9;2;8;2;203.580530281607
2;8207;3;1;7;1;186.132616317856
1;8255;7;2;2;1;549.913171453532
2;8248;5;2;8;2;313.204169830961
1;8439;3;1;8;1;199.396390761598
2;8406;4;1;7;-7;247.591109794796
2;8264;4;2;8;1;172.687611486999
1;8211;3;1;7;1;236.42026577288
1;8255;8;1;5;3;491.98858900786
2;8236;5;1;8;1;224.618909943446
1;8515;5;1;5;1;368.317959167422
2;8231;13;1;5;4;262.531952627241
1;8255;4;2;2;1;549.913171453532
2;8231;6;2;3;2;481.518120467468
2;8336;11;1;5;3;270.869578788908
2;8439;10;2;8;-7;241.361555920078
1;8506;10;1;1;1;332.200573085271
1;8229;2;1;9;1;255.129220656235
2;8256;7;1;5;3;573.30621981617
2;8406;3;2;7;3;258.480533605216
1;8230;7;1;3;3;390.220246964624
2;8406;5;1;7;1;259.9491730007
2;8229;11;1;4;1;191.254020810238
1;8255;4;2;3;-7;549.913171453532
1;8607;5;1;7;2;194.667622601244
1;8407;5;1;6;3;319.607056524042
2;8212;2;1;9;1;325.219998881248
2;8229;3;2;8;1;241.805083565572
1;8244;8;1;8;1;218.712007132344
2;8264;9;1;8;-7;162.64033227321
2;8256;2;1;2;-7;424.030260694224
1;8215;12;1;9;3;141.864106006216
2;8513;5;1;8;1;236.044503731864
2;8264;4;1;7;1;177.173003993155
2;8204;3;1;8;1;196.621685554556
1;8331;5;1;6;3;431.388151603593
2;8229;7;1;3;-7;207.074665914026
2;8229;1;1;7;1;203.441777038342
2;8567;5;2;7;4;167.227133653418
2;8231;8;1;3;1;329.73523466794
1;8252;10;1;2;4;194.418363302137
2;8265;2;2;7;2;162.64033227321
2;8212;7;1;4;1;137.753116741036
2;8327;7;1;7;3;346.586555826741
2;8542;4;2;3;1;230.570373311366
1;8230;3;1;8;2;320.413627529945
1;8229;3;1;3;1;289.949152557022
1;8423;8;2;5;1;250.716001697707
1;8264;9;1;8;-7;169.553250237412
2;8265;6;2;8;4;178.574689151329
2;8349;10;1;7;-7;346.586555826741
1;8256;5;1;3;1;549.913171453532
1;8348;11;1;1;1;307.707023137098
2;8349;10;1;8;1;283.941296488082
1;8362;9;1;8;1;431.388151603593
2;8229;3;1;4;1;162.753421630674
2;8231;8;1;3;1;589.226121098349
1;8230;4;1;7;1;320.413627529945
2;8510;1;2;7;1;250.40987715351
1;8204;7;2;5;2;290.978788643544
2;8406;10;2;4;3;247.591109794796
2;8230;4;1;7;1;252.882617239049
1;8252;4;1;4;1;405.665114168846
2;8523;6;1;1;-7;247.124143702951
2;8264;5;1;6;-7;169.833270801264
2;8229;6;2;7;2;191.254020810238
1;8220;4;1;6;1;405.665114168846
1;8218;6;2;7;1;153.785782990628
2;8255;7;1;3;-7;459.366115752076
1;8439;12;1;7;2;221.465801499641
1;8510;2;1;8;1;240.262010655601
2;8231;13;1;2;1;435.21830119175
1;8212;4;1;8;2;325.219998881248
1;8256;2;1;5;3;235.112433397301
1;8424;1;1;3;1;188.197405345888
1;8230;12;1;8;1;264.510507478319
2;8229;7;1;6;1;207.074665914026
1;8264;5;1;7;1;229.759022991205
2;8218;5;2;8;1;181.748719597832
2;8215;10;1;8;-7;135.167754401208
1;8427;11;2;8;1;199.396390761598
1;8215;7;2;5;-7;178.920321196019
1;8510;2;1;8;1;252.12680130526
2;8215;5;1;8;3;172.407850001541
1;8236;8;1;8;2;170.932219402241
1;8510;7;2;8;1;240.262010655601
1;8236;13;2;3;-7;191.499114211605
2;8250;10;1;7;1;250.343850291035
2;8229;9;1;6;1;207.074665914026
2;8212;10;1;5;1;185.675847098231
2;8214;2;1;8;1;188.205061678261
1;8218;1;2;8;1;212.8454141854
2;8218;3;1;2;-7;181.748719597832
1;8234;4;1;8;1;290.978788643544
2;8601;12;1;7;-7;163.617151085662
2;8439;2;1;7;2;241.361555920078
2;8230;3;1;4;-7;252.882617239049
2;8236;9;1;8;1;233.744053159898
1;8239;3;1;7;-7;348.284851309436
2;8207;6;2;8;-7;226.440599283011
1;8218;7;2;5;1;195.320379906156
1;8215;4;1;3;-7;166.690324557304
2;8231;9;1;8;1;435.21830119175
1;8406;2;1;3;2;425.359767079043
2;8239;11;1;1;1;573.30621981617
2;8231;10;1;2;-7;435.21830119175
2;8207;6;1;8;1;171.814722754944
1;8255;1;2;4;1;220.666200930493
2;8264;6;1;8;-7;210.626556434901
1;8230;4;1;8;1;390.220246964624
2;8546;9;1;2;-7;203.580530281607
2;8212;7;2;8;1;185.675847098231
2;8262;4;2;7;1;283.723030329839
1;8264;5;1;8;1;229.759022991205
1;8265;6;2;8;1;244.066361419228
2;8546;5;1;7;-7;353.615139838104
2;8256;5;1;1;-7;447.21941557594
2;8401;3;1;8;1;267.518314500503
1;8256;4;1;5;3;240.775122695377
1;8510;11;1;8;2;317.113495545439
2;8236;2;1;6;3;233.744053159898
1;8264;9;2;8;-7;169.553250237412
2;8229;12;1;8;1;207.074665914026
1;8255;9;1;4;1;549.913171453532
1;8224;13;1;6;1;298.439783224148
1;8218;7;2;8;1;175.416030340939
1;8231;8;1;2;2;420.164999808682
1;8212;9;1;7;1;203.542861368781
1;8439;8;1;7;1;225.644401527936
1;8212;10;1;3;1;203.542861368781
2;8322;5;1;5;4;295.352021487136
2;8263;5;1;8;3;589.226121098349
2;8212;5;1;8;-7;166.690324557304
1;8234;11;2;5;2;298.439783224148
1;8409;3;1;2;-7;174.097112819579
2;8423;7;1;8;-7;278.655268553562
2;8409;16;2;9;-7;210.626556434901
1;8508;11;1;9;1;237.093827783628
1;8264;3;1;8;-7;199.396390761598
1;8207;2;1;8;1;257.073304361634
1;8510;2;1;7;1;251.533561772777
2;8227;3;1;8;1;188.205061678261
2;8423;12;1;7;1;263.989201787585
2;8534;4;1;8;1;247.124143702951
1;8354;10;1;2;4;162.886313888015
2;8264;8;1;8;1;167.227133653418
2;8204;9;1;4;2;222.470657146857
1;8236;3;1;3;1;170.932219402241
2;8510;8;2;7;1;203.173468508643
1;8439;2;1;7;-7;194.521035799945
1;8231;10;2;4;3;494.012181593237
2;8265;6;1;8;1;167.227133653418
1;8218;11;1;8;1;181.397959486206
1;8510;10;1;7;1;240.262010655601
2;8207;3;1;7;4;172.465536098713
2;8214;2;1;8;1;214.15061631047
2;8607;3;1;7;-7;177.173003993155
1;8230;9;2;6;1;264.93748166311
2;8212;9;2;8;1;185.675847098231
1;8239;4;1;6;-7;348.284851309436
1;8313;1;1;8;1;297.244984350437
1;8229;9;1;9;1;235.112433397301
2;8218;7;2;8;1;181.748719597832
2;8231;11;2;4;2;441.391610428513
2;8240;4;1;5;-7;276.96772008389
2;8331;4;2;8;1;295.352021487136
1;8230;5;2;9;1;424.625826775121
2;8336;6;1;8;-7;346.586555826741
1;8218;5;2;5;4;195.320379906156
1;8423;2;1;8;1;255.358890618035
1;8230;11;1;2;3;264.93748166311
2;8406;8;2;2;2;262.531952627241
2;8212;2;1;8;1;202.313012604297
1;8362;9;2;6;3;307.707023137098
2;8508;3;2;7;-7;265.550066698347
2;8255;10;1;4;1;358.406529872499
1;8401;2;1;7;-7;181.397959486206
2;8230;10;2;8;3;220.233906533626
2;8212;4;1;8;2;185.675847098231
1;8218;2;1;9;1;174.097112819579
2;8234;13;1;8;1;179.890251800469
1;8240;2;1;7;1;399.107885420237
2;8212;10;2;7;-7;202.313012604297
2;8236;7;1;5;-7;202.157018949102
1;8998;13;2;1;3;316.629707860482
2;8231;11;2;2;1;447.123969005506
2;8264;9;1;8;3;135.167754401208
1;8231;10;2;2;2;420.164999808682
2;8205;8;1;9;-7;424.030260694224
1;8204;5;1;8;1;236.42026577288
2;8510;2;1;7;-7;231.99738618634
2;8218;2;1;7;-7;200.865581872604
2;8542;9;2;8;-7;203.580530281607
2;8349;2;1;7;2;283.941296488082
2;8248;9;1;5;3;207.074665914026
2;8232;4;2;7;1;255.350727296855
2;8230;4;1;4;2;252.882617239049
2;8236;3;2;8;4;213.819923888473
2;8349;9;1;4;2;283.941296488082
2;8207;7;1;8;2;126.559952029311
2;8264;13;1;8;1;162.64033227321
2;8212;7;2;8;1;202.313012604297
2;8327;7;2;8;-7;295.352021487136
2;8427;5;1;8;-7;210.626556434901
2;8218;11;2;8;1;200.865581872604
2;8207;7;2;7;1;171.814722754944
2;8229;2;1;8;1;207.074665914026
1;8508;2;2;9;1;364.555095401889
1;8510;6;2;8;1;252.12680130526
2;8261;5;1;7;-7;250.343850291035
1;8227;10;2;9;1;237.093827783628
1;8349;5;1;6;1;132.594576352401
2;8515;2;1;8;3;283.356630937594
1;8218;9;1;1;1;162.76698325513
1;8231;6;1;3;2;432.505510292572
1;8204;6;1;9;1;298.439783224148
1;8231;8;1;2;2;494.012181593237
1;8230;13;2;5;2;298.373194155132
1;8205;5;1;9;4;348.284851309436
1;8218;11;1;6;4;162.886313888015
2;8406;3;1;7;-7;227.149559834886
2;8406;10;1;7;-7;258.480533605216
1;8236;11;1;8;1;170.932219402241
2;8510;11;1;2;-7;203.173468508643
1;8207;1;1;2;1;182.632773051934
2;8218;7;1;8;1;177.831276974623
1;8212;4;1;3;1;203.542861368781
1;8510;4;1;7;1;251.533561772777
1;8423;9;1;7;1;221.465801499641
2;8248;4;1;8;3;195.871876326333
1;8230;4;1;8;1;298.373194155132
2;8207;10;2;8;4;188.205061678261
1;8501;8;2;4;1;364.555095401889
2;8406;3;1;7;2;262.531952627241
1;8229;6;2;8;1;222.905868568143
2;8230;8;2;8;1;252.882617239049
2;8362;11;2;1;-7;283.941296488082
2;8265;3;1;4;2;177.173003993155
1;8231;7;1;4;2;611.149090630809
2;8248;8;1;8;1;214.709320249608
2;8215;11;2;9;1;135.167754401208
1;8510;4;2;8;1;252.12680130526
1;8439;8;2;7;2;255.358890618035
1;8212;6;1;9;1;177.32900801068
2;8206;13;1;3;-7;222.470657146857
1;8236;6;1;8;1;226.304628504376
2;8230;3;2;8;1;252.882617239049
1;8229;7;1;6;2;245.561874881626
1;8255;7;1;7;3;549.913171453532
2;8255;6;2;7;-7;447.21941557594
2;8331;9;1;8;3;283.941296488082
1;8212;7;1;4;1;203.542861368781
1;8229;7;2;8;-7;289.949152557022
1;8212;12;2;8;1;203.542861368781
2;8215;3;1;7;1;139.828711449526
1;8231;7;1;6;1;611.149090630809
1;8207;9;1;5;1;179.607469923785
2;8362;6;1;3;-7;283.941296488082
2;8439;3;1;7;1;278.655268553562
1;8230;5;2;2;-7;264.93748166311
2;8510;12;1;7;1;250.40987715351
2;8415;12;2;3;-7;172.687611486999
1;8229;11;1;8;1;222.905868568143
2;8205;2;1;7;1;424.030260694224
1;8229;4;1;4;-7;222.905868568143
1;8212;7;1;9;1;177.32900801068
2;8236;9;1;6;-7;202.157018949102
2;8214;9;1;6;1;214.15061631047
1;8218;8;2;4;2;240.775122695377
2;8236;5;1;9;1;210.580228071981
1;8231;4;1;6;1;422.815391273151
2;8348;10;1;1;-7;270.869578788908
1;8236;4;1;8;2;213.063400240822
1;8231;2;1;2;1;494.012181593237
1;8501;2;1;7;-7;395.978934931508
2;8212;7;1;6;1;202.313012604297
2;8264;2;2;8;1;177.173003993155
1;8214;8;1;4;1;237.093827783628
2;8508;3;2;8;1;236.044503731864
1;8264;4;1;8;1;169.553250237412
1;8401;8;1;7;2;162.886313888015
2;8207;11;1;6;2;178.9736695364
1;8212;9;1;4;1;177.32900801068
2;8231;10;1;8;2;447.123969005506
2;8230;2;1;8;-7;201.022012559416
1;8510;3;1;7;1;240.262010655601
2;8510;4;1;8;2;233.715885343276
1;8424;6;1;8;1;337.34644072477
2;8439;4;1;8;-7;278.655268553562
2;8345;9;1;2;1;263.333109329969
2;8545;7;1;2;1;353.615139838104
2;8214;11;1;7;3;179.890251800469
2;8541;9;1;1;-7;353.615139838104
2;8229;5;1;3;1;211.368080039836
2;8207;2;1;4;1;126.559952029311
1;8207;2;2;8;1;172.5801451351
2;8998;8;1;8;3;180.284500232177
2;8215;7;1;7;1;135.167754401208
1;8230;7;2;8;4;320.413627529945
2;8255;7;1;5;-7;339.767837094731
1;8205;5;1;3;3;405.665114168846
2;8230;13;2;5;4;252.882617239049
1;8218;3;2;5;3;186.394448566359
2;8508;12;1;7;-7;265.550066698347
2;8240;6;1;6;-7;255.350727296855
2;8230;7;1;8;1;252.882617239049
2;8212;8;2;8;1;185.675847098231
2;8438;4;2;5;-7;375.97168524395
2;8214;3;1;4;3;214.15061631047
1;8214;8;1;8;1;290.978788643544
2;8248;1;1;8;1;339.767837094731
2;8236;6;1;8;1;210.580228071981
1;8510;5;1;8;1;240.262010655601
1;8302;11;2;6;2;331.708170941791
2;8207;6;1;9;2;171.814722754944
1;8409;6;1;3;3;169.553250237412
2;8201;6;1;8;2;459.366115752076
2;8510;2;1;7;-7;233.715885343276
2;8406;9;1;8;1;247.591109794796
2;8231;7;1;3;1;329.73523466794
1;8523;9;1;3;3;364.555095401889
2;8215;7;2;8;1;121.46411109786
1;8212;3;1;9;1;203.542861368781
1;8218;6;1;8;1;180.427916922109
2;8230;3;1;1;1;252.882617239049
2;8207;7;2;4;3;126.559952029311
1;8506;9;2;5;3;332.200573085271
1;8207;12;2;8;1;236.289148317942
2;8248;12;1;5;3;459.366115752076
2;8423;10;1;7;-7;241.361555920078
1;8230;4;1;8;2;424.625826775121
2;8227;3;1;8;1;196.621685554556
